MSN,YYYYMM,Value,Column_Order,Description,Unit
TXACBUS,198408,1723.121,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198409,1587.621,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198410,1664.646,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198411,1615.697,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198412,1623.955,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198413,19608.586,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198501,1643.621,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198502,1501.243,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198503,1674.539,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198504,1682.269,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198505,1730.5,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198506,1657.042,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198507,1716.839,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198508,1767.675,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198509,1592.733,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198510,1712.752,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198511,1636.884,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198512,1725.37,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198513,20041.466,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198601,1652.815,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198602,1505.295,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198603,1740.552,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198604,1718.976,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198605,1765.977,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198606,1730.903,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198607,1817.214,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198608,1825.88,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198609,1665.849,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198610,1787.709,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198611,1689.695,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198612,1839.057,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198613,20739.924,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198701,1716.571,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198702,1612.861,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198703,1767.854,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198704,1779.837,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198705,1824.711,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198706,1806.681,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198707,1876.051,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198708,1826.751,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198709,1771.436,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198710,1853.943,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198711,1725.532,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198712,1856.546,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198713,21418.773,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198801,1810.703,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198802,1766.131,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198803,1918.446,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198804,1837.816,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198805,1841.531,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198806,1880.414,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198807,1858.447,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198808,1892.15,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198809,1819.172,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198810,1886.914,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198811,1829.199,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198812,1925.679,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198813,22266.602,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198901,1815.885,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198902,1702.505,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198903,1927.383,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198904,1802.664,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198905,1881.606,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198906,1908.031,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198907,1867.605,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198908,1950.23,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198909,1792.795,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198910,1932.211,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198911,1848.352,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198912,1994.849,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,198913,22424.115,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199001,1863.258,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199002,1750.469,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199003,1921.957,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199004,1815.231,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199005,1917.779,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199006,1850.438,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199007,1892.539,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199008,2007.6,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199009,1755.919,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199010,1891.593,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199011,1833.589,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199012,1865.839,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199013,22366.211,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199101,1815.397,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199102,1656.087,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199103,1862.147,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199104,1783.814,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199105,1846.302,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199106,1852.107,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199107,1903.9,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199108,1928.724,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199109,1792.541,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199110,1905.951,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199111,1796.792,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199112,1921.067,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199113,22064.827,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199201,1840.143,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199202,1751.841,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199203,1874.552,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199204,1833.997,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199205,1891.008,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199206,1832.747,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199207,1915.996,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199208,1908.24,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199209,1799.482,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199210,1921.785,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199211,1806.994,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199212,1985.97,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199213,22362.755,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199301,1782.51,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199302,1721.007,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199303,1929.63,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199304,1867.203,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199305,1926.861,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199306,1874.184,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199307,1933.838,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199308,1940.834,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199309,1886.244,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199310,1930.359,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199311,1912.059,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199312,2010.372,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199313,22715.101,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199401,1872.181,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199402,1794.345,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199403,1949.719,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199404,1923.534,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199405,1963.588,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199406,1943.842,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199407,1973.239,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199408,2064.254,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199409,1899.144,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199410,1976.645,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199411,1899.37,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199412,2050.863,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199413,23310.723,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199501,1930.182,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199502,1797.747,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199503,2032.894,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199504,1919.045,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199505,2012.928,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199506,2033.129,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199507,1978.7,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199508,2057.471,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199509,1974.535,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199510,2029.235,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199511,1982.877,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199512,2042.316,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199513,23791.058,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199601,1984.046,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199602,1902.31,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199603,2045.485,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199604,1998.814,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199605,2088.808,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199606,2006.571,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199607,2087.86,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199608,2142.807,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199609,1945.666,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199610,2141.077,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199611,1997.295,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199612,2041.873,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199613,24382.612,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199701,1988.253,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199702,1869.224,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199703,2059.528,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199704,2064.891,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199705,2113.45,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
TXACBUS,199706,2049.18,"7","Primary Energy Consumed by the Transportation Sector","Trillion Btu"
